Disease,Source,Statement,Content, Date, Link
Dengue cases,The Hindu,1|417 test positive| 1|426 recover in State,No let-up in Thiruvananthapuram district| five more deaths take toll to 120,August 12| 2020,https://www.thehindu.com/news/national/kerala/1417-test-positive-1426-recover-in-state/article32331486.ece
Dengue cases,The Hindu,Coronavirus | Kerala battles monsoon diseases and the virus,As case graph rises| it tackles dengue and leptospirosis; case tally up by 6|257 in Karnataka| 1|896...,August 12| 2020,https://www.thehindu.com/news/national/coronavirus-kerala-battles-monsoon-diseases-and-the-virus/article32331163.ece
Dengue cases,The Hindu,1|417 test positive| 1|426 recover in State,No let-up in Thiruvananthapuram district| five more deaths take toll to 120,August 12| 2020,https://www.thehindu.com/todays-paper/1417-test-positive-1426-recover-in-state/article32331105.ece
Dengue cases,The Hindu,Kerala battles monsoon diseases and the virus,As case graph rises| it tackles dengue and leptospirosis; case tally up by 6|257 in Karnataka| 1|896...,August 12| 2020,https://www.thehindu.com/todays-paper/tp-national/kerala-battles-monsoon-diseases-and-the-virus/article32330731.ece
Dengue cases,The Hindu,Doctors Association demands promised incentive| solatium for COVID-19 frontline staff,In a letter to the Health Secretary| the Federation of Government Doctors Association urged the gove...,August 11| 2020,https://www.thehindu.com/news/national/tamil-nadu/doctors-association-demands-promised-incentive-solatium-for-covid-19-frontline-staff/article32324695.ece
Dengue cases,The Hindu,Sushant Singh Rajput death case | Rhea Chakraborty’s brother appears before ED team,Bollywood actor Rhea Chakraborty’s brother Showik| who is also an accused in the Sushant Singh Rajpu...,August 09| 2020,https://www.thehindu.com/news/national/sushant-singh-rajput-death-case-rhea-chakrabortys-brother-appears-before-ed-team/article32305737.ece
Dengue cases,The Hindu,SDMC issues advisory on prevention of vector-borne diseases,The South Delhi Municipal Corporation (SDMC) Commissioner Gyanesh Bharti on Friday said an advisory ...,August 08| 2020,https://www.thehindu.com/news/cities/Delhi/sdmc-issues-advisory-on-prevention-of-vector-borne-diseases/article32300415.ece
Dengue cases,The Hindu,Floods deal a blow to COVID-19 containment efforts,Separate relief camps for people in quarantine; monsoon-related diseases on the rise,August 08| 2020,https://www.thehindu.com/news/cities/Kochi/floods-deal-a-blow-to-covid-19-containment-efforts/article32300069.ece
Dengue cases,The Hindu,Kollam reports 31 new cases,Contact cases still a concern,August 07| 2020,https://www.thehindu.com/todays-paper/tp-national/tp-kerala/kollam-reports-31-new-cases/article32290121.ece
Dengue cases,The Hindu,CBI takes over probe into Sushant’s death,Bihar govt. had recommended the investigation,August 07| 2020,https://www.thehindu.com/todays-paper/tp-national/cbi-takes-over-probe-into-sushants-death/article32289723.ece
Dengue cases,The Hindu,Kollam reports 31 new COVID-19 cases,Contact cases still a concern,August 06| 2020,https://www.thehindu.com/news/national/kerala/kollam-reports-31-cases/article32288245.ece
Dengue cases,The Hindu,CBI takes over probe into Sushant Singh Rajput’s death,Bihar govt. had recommended the investigation,August 06| 2020,https://www.thehindu.com/news/national/cbi-takes-over-probe-into-sushant-singh-rajputs-death/article32288110.ece
Dengue cases,The Hindu,1|417 test positive| 1|426 recover in State,No let-up in Thiruvananthapuram district| five more deaths take toll to 120,August 12| 2020,https://www.thehindu.com/news/national/kerala/1417-test-positive-1426-recover-in-state/article32331486.ece
Dengue cases,The Hindu,Coronavirus | Kerala battles monsoon diseases and the virus,As case graph rises| it tackles dengue and leptospirosis; case tally up by 6|257 in Karnataka| 1|896...,August 12| 2020,https://www.thehindu.com/news/national/coronavirus-kerala-battles-monsoon-diseases-and-the-virus/article32331163.ece
Dengue cases,The Hindu,1|417 test positive| 1|426 recover in State,No let-up in Thiruvananthapuram district| five more deaths take toll to 120,August 12| 2020,https://www.thehindu.com/todays-paper/1417-test-positive-1426-recover-in-state/article32331105.ece
Dengue cases,The Hindu,Kerala battles monsoon diseases and the virus,As case graph rises| it tackles dengue and leptospirosis; case tally up by 6|257 in Karnataka| 1|896...,August 12| 2020,https://www.thehindu.com/todays-paper/tp-national/kerala-battles-monsoon-diseases-and-the-virus/article32330731.ece
Dengue cases,The Hindu,Doctors Association demands promised incentive| solatium for COVID-19 frontline staff,In a letter to the Health Secretary| the Federation of Government Doctors Association urged the gove...,August 11| 2020,https://www.thehindu.com/news/national/tamil-nadu/doctors-association-demands-promised-incentive-solatium-for-covid-19-frontline-staff/article32324695.ece
Dengue cases,The Hindu,Sushant Singh Rajput death case | Rhea Chakraborty’s brother appears before ED team,Bollywood actor Rhea Chakraborty’s brother Showik| who is also an accused in the Sushant Singh Rajpu...,August 09| 2020,https://www.thehindu.com/news/national/sushant-singh-rajput-death-case-rhea-chakrabortys-brother-appears-before-ed-team/article32305737.ece
Dengue cases,The Hindu,SDMC issues advisory on prevention of vector-borne diseases,The South Delhi Municipal Corporation (SDMC) Commissioner Gyanesh Bharti on Friday said an advisory ...,August 08| 2020,https://www.thehindu.com/news/cities/Delhi/sdmc-issues-advisory-on-prevention-of-vector-borne-diseases/article32300415.ece
Dengue cases,The Hindu,Floods deal a blow to COVID-19 containment efforts,Separate relief camps for people in quarantine; monsoon-related diseases on the rise,August 08| 2020,https://www.thehindu.com/news/cities/Kochi/floods-deal-a-blow-to-covid-19-containment-efforts/article32300069.ece
Dengue cases,The Hindu,Kollam reports 31 new cases,Contact cases still a concern,August 07| 2020,https://www.thehindu.com/todays-paper/tp-national/tp-kerala/kollam-reports-31-new-cases/article32290121.ece
Dengue cases,The Hindu,CBI takes over probe into Sushant’s death,Bihar govt. had recommended the investigation,August 07| 2020,https://www.thehindu.com/todays-paper/tp-national/cbi-takes-over-probe-into-sushants-death/article32289723.ece
Dengue cases,The Hindu,Kollam reports 31 new COVID-19 cases,Contact cases still a concern,August 06| 2020,https://www.thehindu.com/news/national/kerala/kollam-reports-31-cases/article32288245.ece
Dengue cases,The Hindu,CBI takes over probe into Sushant Singh Rajput’s death,Bihar govt. had recommended the investigation,August 06| 2020,https://www.thehindu.com/news/national/cbi-takes-over-probe-into-sushant-singh-rajputs-death/article32288110.ece
Dengue cases,NDTV NEWS,Delhi Reports 45 Malaria| 35 Dengue Cases,Forty-five cases of malaria and 35 of dengue have been reported in the national capital this year till August 8| according to a municipal report released on Monday.,Tuesday August 11| 2020,https://www.ndtv.com/delhi-news/delhi-reports-45-malaria-35-dengue-cases-2277419
Dengue cases,NDTV NEWS,31 Dengue Cases In Delhi Till August 1; Fever Clinics Set Up| Campaign Intensified,Over 30 cases of dengue have been reported in the national capital till August 1 this year| even as the civic bodies have set up separate fever clinics to attend to patients afflicted with the vector-borne disease| authorities said on Thursday.,Thursday August 6| 2020,https://www.ndtv.com/delhi-news/31-dengue-cases-in-delhi-till-august-1-fever-clinics-set-up-campaign-intensified-2275444
Dengue cases,NDTV NEWS,Thailand Reports First Coronavirus Death,A 35-year-old Thai man who also had dengue fever has died from a coronavirus infection| Thailand's first death from the COVID-19 disease| Suwanchai Wattanayingcharoen| director-general of the Department of Disease Control| said on Sunday.,Sunday March 1| 2020,https://www.ndtv.com/world-news/coronavirus-outbreak-thailand-reports-first-coronavirus-death-2187976
Dengue cases,NDTV NEWS,"As If We Produce Larvae": Mamata Banerjee Lashes Out Over Dengue Deaths,West Bengal Chief Minister Mamata Banerjee today hit out at the opposition for politicising deaths due to dengue. Speaking during a discussion in the state assembly| Ms Banerjee said around 44|000 people have been affected by the disease in the state.,Tuesday December 3| 2019,https://www.ndtv.com/india-news/mamata-banerjee-lashes-out-over-dengue-deaths-says-as-if-we-produce-larvae-2142899
Dengue cases,NDTV NEWS,Delhi Has Won "Battle Against Dengue"| Says Arvind Kejriwal,There have been around 1|100 cases of dengue and no deaths due to the mosquito-borne disease this year in the city| Delhi Chief Minister Arvind Kejriwal said on Sunday.,Monday November 11| 2019,https://www.ndtv.com/delhi-news/delhi-has-won-battle-against-dengue-says-chief-minister-arvind-kejriwal-2130468
Dengue cases,NDTV NEWS,Dengue Cases In Delhi Cross 1000-Mark| Over 200 Fresh Cases In A Week,Dengue cases have spiked in the national capital in the last one week| taking the total number of people affected by the vector-borne disease this year in the city to over 1|000| according to civic authorities.,Tuesday November 5| 2019,https://www.ndtv.com/delhi-news/dengue-cases-in-delhi-cross-1000-mark-over-200-fresh-cases-in-a-week-2127877
Dengue cases,NDTV NEWS,Delhi Records Over 800 Dengue Cases| Health Minister Says Lowest In 5 Years,Over 830 people have been diagnosed with dengue in the national capital region this year| with last week alone recording 189 cases of the vector-borne disease| a municipal report released on Monday said.,Monday October 28| 2019,https://www.ndtv.com/india-news/delhi-records-over-800-dengue-cases-health-minister-satyendar-jain-says-lowest-in-5-years-2123713
Dengue cases,NDTV NEWS,After Floods| Bihar Grapples With Spike In Dengue Cases To 1|400,Over 1|400 people are being treated for dengue in Bihar| a steep increase from 1|000 cases in just five days as the state wrestles with the deadly disease. State capital Patna has been affected the most| with over 900 cases reported from the city alone| home to about 30 lakh people.,Saturday October 12| 2019,https://www.ndtv.com/india-news/after-floods-bihar-grapples-with-spike-in-dengue-cases-to-1-400-2115867
Dengue cases,NDTV NEWS,Not A Single Life Lost To Dengue This Year In Delhi: Arvind Kejriwal,Chief Minister Arvind Kejriwal on Monday said not a single life has been lost to dengue so far this year in Delhi| crediting his government''s ongoing campaign against the vector-borne disease for the "stunning results".,Monday October 7| 2019,https://www.ndtv.com/delhi-news/dengue-cases-in-delhi-arvind-kejriwal-says-not-a-single-life-lost-to-dengue-this-year-in-delhi-2113256
Dengue cases,NDTV NEWS,More Than 650 Dengue Cases Reported In Patna This Year| 250 In Last Week,With parts of the Bihar capital still inundated following last week's heavy rainfall| the threat of a dengue epidemic looms large over the city.,Monday October 7| 2019,https://www.ndtv.com/patna-news/after-bihar-floods-250-dengue-cases-reported-in-patna-in-last-week-more-than-650-this-year-2113248
Dengue cases,NDTV NEWS,Dengue Cases Rise To 775 As Rainwater Yet To Recede From Parts Of Bihar,Around 170 people were tested positive for dengue in Bihar on Saturday| adding to the over 600 cases that have been registered across the state following heavy rain last week. At least 80 per cent of the 775 dengue cases have been reported from Patna alone| officials said.,Sunday October 6| 2019,https://www.ndtv.com/india-news/dengue-cases-rise-to-775-as-rainwater-yet-to-recede-from-parts-of-bihar-2112576
Dengue cases,NDTV NEWS,400 Dengue Cases| Floating Garbage As Patna Flood Nightmare Nears Day 9,More than 400 people are being treated for dengue in Patna| parts of which remained flooded for the eighth day on Saturday following heavy rain last week| as floating animal carcasses and garbage spouted concerns of spreading disease in Bihar's capital city| home to about 30 lakh residents.,Saturday October 5| 2019,https://www.ndtv.com/patna-news/bihar-patna-floods-400-dengue-cases-floating-garbage-as-patna-flood-nightmare-nears-day-9-2112423
Dengue cases,NDTV NEWS,Lucknow Reports 125 Dengue Cases In 2 Months,Lucknow has reported 125 cases of dengue in two months| with 13 more patients testing positive. The victims who have tested positive on Thursday include six females| one of them an 82-year-old woman.,Friday September 20| 2019,https://www.ndtv.com/lucknow-news/lucknow-reports-125-dengue-cases-in-2-months-2104206
Dengue cases,NDTV NEWS,Case Filed Against Veterinarian After Pet Dog At KCR's House Dies,A case of criminal negligence being filed against a veterinary doctor after a dog died in the Telangana Chief Minister K Chandrashekar Rao's residence in Hyderabad has been criticised as cruel irony by opposition parties and on social media.,Saturday September 14| 2019,https://www.ndtv.com/telangana-news/case-filed-against-veterinarian-after-pet-dog-at-k-chandrashekar-raos-house-dies-2101061
Dengue cases,NDTV NEWS,Delhi Reports 45 Malaria| 35 Dengue Cases,Forty-five cases of malaria and 35 of dengue have been reported in the national capital this year till August 8| according to a municipal report released on Monday.,Tuesday August 11| 2020,https://www.ndtv.com/delhi-news/delhi-reports-45-malaria-35-dengue-cases-2277419
Dengue cases,NDTV NEWS,31 Dengue Cases In Delhi Till August 1; Fever Clinics Set Up| Campaign Intensified,Over 30 cases of dengue have been reported in the national capital till August 1 this year| even as the civic bodies have set up separate fever clinics to attend to patients afflicted with the vector-borne disease| authorities said on Thursday.,Thursday August 6| 2020,https://www.ndtv.com/delhi-news/31-dengue-cases-in-delhi-till-august-1-fever-clinics-set-up-campaign-intensified-2275444
Dengue cases,NDTV NEWS,Thailand Reports First Coronavirus Death,A 35-year-old Thai man who also had dengue fever has died from a coronavirus infection| Thailand's first death from the COVID-19 disease| Suwanchai Wattanayingcharoen| director-general of the Department of Disease Control| said on Sunday.,Sunday March 1| 2020,https://www.ndtv.com/world-news/coronavirus-outbreak-thailand-reports-first-coronavirus-death-2187976
Dengue cases,NDTV NEWS,"As If We Produce Larvae": Mamata Banerjee Lashes Out Over Dengue Deaths,West Bengal Chief Minister Mamata Banerjee today hit out at the opposition for politicising deaths due to dengue. Speaking during a discussion in the state assembly| Ms Banerjee said around 44|000 people have been affected by the disease in the state.,Tuesday December 3| 2019,https://www.ndtv.com/india-news/mamata-banerjee-lashes-out-over-dengue-deaths-says-as-if-we-produce-larvae-2142899
Dengue cases,NDTV NEWS,Delhi Has Won "Battle Against Dengue"| Says Arvind Kejriwal,There have been around 1|100 cases of dengue and no deaths due to the mosquito-borne disease this year in the city| Delhi Chief Minister Arvind Kejriwal said on Sunday.,Monday November 11| 2019,https://www.ndtv.com/delhi-news/delhi-has-won-battle-against-dengue-says-chief-minister-arvind-kejriwal-2130468
Dengue cases,NDTV NEWS,Dengue Cases In Delhi Cross 1000-Mark| Over 200 Fresh Cases In A Week,Dengue cases have spiked in the national capital in the last one week| taking the total number of people affected by the vector-borne disease this year in the city to over 1|000| according to civic authorities.,Tuesday November 5| 2019,https://www.ndtv.com/delhi-news/dengue-cases-in-delhi-cross-1000-mark-over-200-fresh-cases-in-a-week-2127877
Dengue cases,NDTV NEWS,Delhi Records Over 800 Dengue Cases| Health Minister Says Lowest In 5 Years,Over 830 people have been diagnosed with dengue in the national capital region this year| with last week alone recording 189 cases of the vector-borne disease| a municipal report released on Monday said.,Monday October 28| 2019,https://www.ndtv.com/india-news/delhi-records-over-800-dengue-cases-health-minister-satyendar-jain-says-lowest-in-5-years-2123713
Dengue cases,NDTV NEWS,After Floods| Bihar Grapples With Spike In Dengue Cases To 1|400,Over 1|400 people are being treated for dengue in Bihar| a steep increase from 1|000 cases in just five days as the state wrestles with the deadly disease. State capital Patna has been affected the most| with over 900 cases reported from the city alone| home to about 30 lakh people.,Saturday October 12| 2019,https://www.ndtv.com/india-news/after-floods-bihar-grapples-with-spike-in-dengue-cases-to-1-400-2115867
Dengue cases,NDTV NEWS,Not A Single Life Lost To Dengue This Year In Delhi: Arvind Kejriwal,Chief Minister Arvind Kejriwal on Monday said not a single life has been lost to dengue so far this year in Delhi| crediting his government''s ongoing campaign against the vector-borne disease for the "stunning results".,Monday October 7| 2019,https://www.ndtv.com/delhi-news/dengue-cases-in-delhi-arvind-kejriwal-says-not-a-single-life-lost-to-dengue-this-year-in-delhi-2113256
Dengue cases,NDTV NEWS,More Than 650 Dengue Cases Reported In Patna This Year| 250 In Last Week,With parts of the Bihar capital still inundated following last week's heavy rainfall| the threat of a dengue epidemic looms large over the city.,Monday October 7| 2019,https://www.ndtv.com/patna-news/after-bihar-floods-250-dengue-cases-reported-in-patna-in-last-week-more-than-650-this-year-2113248
Dengue cases,NDTV NEWS,Dengue Cases Rise To 775 As Rainwater Yet To Recede From Parts Of Bihar,Around 170 people were tested positive for dengue in Bihar on Saturday| adding to the over 600 cases that have been registered across the state following heavy rain last week. At least 80 per cent of the 775 dengue cases have been reported from Patna alone| officials said.,Sunday October 6| 2019,https://www.ndtv.com/india-news/dengue-cases-rise-to-775-as-rainwater-yet-to-recede-from-parts-of-bihar-2112576
Dengue cases,NDTV NEWS,400 Dengue Cases| Floating Garbage As Patna Flood Nightmare Nears Day 9,More than 400 people are being treated for dengue in Patna| parts of which remained flooded for the eighth day on Saturday following heavy rain last week| as floating animal carcasses and garbage spouted concerns of spreading disease in Bihar's capital city| home to about 30 lakh residents.,Saturday October 5| 2019,https://www.ndtv.com/patna-news/bihar-patna-floods-400-dengue-cases-floating-garbage-as-patna-flood-nightmare-nears-day-9-2112423
Dengue cases,NDTV NEWS,Lucknow Reports 125 Dengue Cases In 2 Months,Lucknow has reported 125 cases of dengue in two months| with 13 more patients testing positive. The victims who have tested positive on Thursday include six females| one of them an 82-year-old woman.,Friday September 20| 2019,https://www.ndtv.com/lucknow-news/lucknow-reports-125-dengue-cases-in-2-months-2104206
Dengue cases,NDTV NEWS,Case Filed Against Veterinarian After Pet Dog At KCR's House Dies,A case of criminal negligence being filed against a veterinary doctor after a dog died in the Telangana Chief Minister K Chandrashekar Rao's residence in Hyderabad has been criticised as cruel irony by opposition parties and on social media.,Saturday September 14| 2019,https://www.ndtv.com/telangana-news/case-filed-against-veterinarian-after-pet-dog-at-k-chandrashekar-raos-house-dies-2101061
Dengue cases,THE HINDU BUSSINESSLINE,Malaria No More| The Weather Company in joint initiative in Odisha,To support national drive against mosquito-borne diseases,12 August| 2020,https://www.thehindubusinessline.com/news/malaria-no-more-the-weather-company-in-joint-initiative-in-odisha/article32333376.ece
Dengue cases,THE HINDU BUSSINESSLINE,Unlock 3: No silver bullet yet| brace for ripple effects from Covid,Economic crisis| food production challenges and mental health issues now come to the fore,31 July| 2020,https://www.thehindubusinessline.com/specials/pulse/unlock-3-no-silver-bullet-yet-brace-for-ripple-effects-from-covid/article32243184.ece
Dengue cases,THE HINDU BUSSINESSLINE,Modi opens 3 high-volume Covid test labs,india’s Covid count crosses 14 lakh,27 July| 2020,https://www.thehindubusinessline.com/news/modi-opens-3-high-volume-covid-test-labs/article32204446.ece
Dengue cases,THE HINDU BUSSINESSLINE,PM Modi launches three high throughput Covid-19 diagnostic machines,Machines can test up to 10|000 samples a day,26 July| 2020,https://www.thehindubusinessline.com/news/national/pm-modi-launches-three-high-throughput-covid19-diagnostic-machines/article32196400.ece
Dengue cases,THE HINDU BUSSINESSLINE,Now| insurers to cover homecare expenses,Insurance companies| which would only settle hospitalisation claims so far| may soon extend the benefits for homecare expenses not only for Covid-19 ...,21 July| 2020,https://www.thehindubusinessline.com/money-and-banking/now-insurers-to-cover-homecare-expenses/article32149661.ece
Dengue cases,THE HINDU BUSSINESSLINE,‘Emergency response and outbreak containment present tough trade-off’,The speed of Covid-19 spread in recent days in India worrisome as more than 70 per cent of confirmed cases and deaths were reported during the last ...,21 July| 2020,https://www.thehindubusinessline.com/news/emergency-response-and-outbreak-containment-present-tough-trade-off/article32148850.ece
Dengue cases,THE HINDU BUSSINESSLINE,Mumbai’s Covid-19 recovery rate stands at nearly 70%; better than national average,Mumbai| one of the major Covid-19 hotspots in India| has marked the recovery rate of nearly 70 per cent| despite the rise in the number of cases.,19 July| 2020,https://www.thehindubusinessline.com/news/national/mumbais-covid-19-recovery-rate-stands-at-nearly-70-better-than-national-average/article32129129.ece
Dengue cases,THE HINDU BUSSINESSLINE,Coronil controversy the latest to embroil Patanjali,While Patanjali’s ‘Corona Kit’ has come under the scanner| this is not the first time the company has claimed it has a “cure” for a disease.According ...,02 July| 2020,https://www.thehindubusinessline.com/news/national/patanjalis-coronil-to-be-sold-as-immunity-booster-not-cure/article31968666.ece
Dengue cases,THE HINDU BUSSINESSLINE,Maharashtra to buy Remdesivir| Favipiravir in large numbers,The Maharashtra government is in the process of procuring and stockpiling anti-viral drugs Remdesivir and Favipiravir for treating Covid-19 patients.,28 June| 2020,https://www.thehindubusinessline.com/news/national/maharashtra-to-buy-remdesivir-favipiravir-in-large-numbers/article31938598.ece
Dengue cases,THE HINDU BUSSINESSLINE,Back to bamboo and safety on stilts,Assamese villagers opt for traditional housing for protection against floods,26 June| 2020,https://www.thehindubusinessline.com/specials/india-interior/back-to-bamboo-and-safety-on-stilts/article31926710.ece
Dengue cases,THE HINDU BUSSINESSLINE,Letters to the editor June 26| 2020,Ground realitiesThis refers to the editorial ‘Score it right’ (June 26). The coronavirus is steadily engulfing the country while the governments are ...,26 June| 2020,https://www.thehindubusinessline.com/opinion/letters/letters-to-the-editor/article31926251.ece
Dengue cases,THE HINDU BUSSINESSLINE,J Radhakrishnan is now TN Health Secretary,In a major bureaucratic reshuffle| Tamil Nadu Health Secretary Beela Rajesh has been shunted out and replaced by senior IAS officer J Radhakrishnan| ...,12 June| 2020,https://www.thehindubusinessline.com/news/j-radhakrishnan-is-now-tn-health-secretary/article31815462.ece
Dengue cases,THE HINDU BUSSINESSLINE,Expect business to become normal in six months: PathLabs chief,Company is awaiting ICMR resolution of ‘dispute’ between private and government labs| says Arvind Lal,29 May| 2020,https://www.thehindubusinessline.com/news/expect-business-to-become-normal-in-six-months-pathlabs-chief/article31702338.ece
Dengue cases,THE HINDU BUSSINESSLINE,A tale of two States and the oncoming monsoon,An already stretched healthcare system gears up for the various diseases that will be unleashed during the monsoon,22 May| 2020,https://www.thehindubusinessline.com/specials/pulse/a-tale-of-two-states-and-the-oncoming-monsoon/article31652173.ece
Dengue cases,THE HINDU BUSSINESSLINE,Delhi Cabinet approves corona relief kits for 38 lakh non-PDS families,The Delhi Cabinet on Monday decided to give a corona relief kit of essential items and foodgrains to 38 lakh households in the capital that are not ...,04 May| 2020,https://www.thehindubusinessline.com/news/national/delhi-cabinet-approves-corona-relief-kits-for-38-lakh-non-pds-families/article31503103.ece
Dengue cases,THE HINDU BUSSINESSLINE,Possibility that no vaccine is ever developed against Covid-19: Experts raise concerns,United States (US) President Donald Trump said he believes a vaccine for Covid-19 will be available by the end of the year. However| according to a ...,04 May| 2020,https://www.thehindubusinessline.com/news/science/possibility-that-no-vaccine-is-ever-developed-against-covid-19-experts-raise-concerns/article31498036.ece
Dengue cases,THE HINDU BUSSINESSLINE,How the staff of a primary health centre kept a village indoors and curbed the virus,Seven people of Aythala village in the Ranni Pazhavangadi panchayat in Kerala tested positive for Covid-19 in March. Here’s how the staff of a primary ...,28 April| 2020,https://www.thehindubusinessline.com/blink/know/how-the-staff-of-primary-health-centre-kept-a-village-indoors-and-curbed-the-virus/article31455017.ece
Dengue cases,THE HINDU BUSSINESSLINE,Kerala gears up to fight other annual outbreaks amid Covid-19 pandemic,CM Pinarayi Vijayan is concerned about the spike in dengue and leptospirosis cases at the Government Medical College Hospital| Kottayam,14 April| 2020,https://www.thehindubusinessline.com/news/national/kerala-gears-up-to-fight-other-annual-outbreaks-amid-covid-19-pandemic/article31337036.ece
Dengue cases,THE HINDU BUSSINESSLINE,‘Many| if not most| will eventually get infected’: Gagandeep Kang,The Clinician scientist on vaccines being tested for Covid-19| and whether a lockdown is really what India needs,03 April| 2020,https://www.thehindubusinessline.com/blink/cover/gagandeep-kang-many-if-not-most-will-eventually-get-infected/article31244533.ece
Dengue cases,THE HINDU BUSSINESSLINE,PhonePe launches insurance policy for Covid-19 treatment,For a price of ₹156| the policy provides a cover of ₹50|000 for those aged under 55 years,01 April| 2020,https://www.thehindubusinessline.com/money-and-banking/phonepe-launches-insurance-policy-for-covid-19-treatment/article31225930.ece
Japanese encephalitis cases,Times of India,Since unlock-1| tap connections given to 45 lakh households,Since the government started relaxing Covid-19 lockdown restrictions| 45 lakh tap connections have been provided under the Jal Jeevan Mission. As per the ministry of Jal Shakti| daily about 1 lakh households are being provided with tap connections. The ministry said that every asset created is being geo-tagged and connections are being linked with the Aadhar.,16 Jul 2020,https://timesofindia.indiatimes.com/india/since-unlock-1-tap-connections-given-to-45-lakh-households/articleshow/77003159.cms
Japanese encephalitis cases,Times of India,Hygiene| Covid curbs help bring down dengue| encephalitis cases in Assam,,13 Jul 2020,https://timesofindia.indiatimes.com/city/guwahati/hygiene-covid-curbs-help-bring-down-dengue-encephalitis-cases-in-assam/articleshow/76936264.cms
Japanese encephalitis cases,Times of India,Increase Covid tests up to 15|000 per day: Bihar CM Nitish Kumar,,30 Jun 2020,https://timesofindia.indiatimes.com/city/patna/up-covid-tests-to-15000-every-day-nitish/articleshow/76696809.cms
Japanese encephalitis cases,Times of India,UP CM sets 2022 deadline for piped-water scheme,,09 Jul 2020,https://timesofindia.indiatimes.com/city/lucknow/sets-2022-deadline-for-piped-water-scheme/articleshow/76863944.cms
Japanese encephalitis cases,Times of India,Health department organises Japanese Encephalitis vaccination drive,The state health department organised a Japanese Encephalitis (JE) vaccination drive in Goalpara| one of the worst-hit areas by this deadly disease. Last year| 155 people died across Assam because of JE. "Though JE was earlier reported mostly in upper Assam|,24 Jan 2020,https://timesofindia.indiatimes.com/city/guwahati/health-department-organises-japanese-encephalitis-vaccination-drive/articleshow/73578347.cms
Japanese encephalitis cases,Times of India,UP: Human clinical trial of Covid-19 vaccine 'Covaxin' begins at Gorakhpur hospital,,31 Jul 2020,https://timesofindia.indiatimes.com/india/up-human-clinical-trial-of-covid-19-vaccine-covaxin-begins-at-gorakhpur-hospital/articleshow/77291240.cms
Japanese encephalitis cases,Times of India,JE mortality rate 55 times higher than Covid in Assam,,30 Jul 2020,https://timesofindia.indiatimes.com/city/guwahati/je-mortality-rate-55-times-higher-than-covid-in-assam/articleshow/77257205.cms
Japanese encephalitis cases,Times of India,Over 11 lakh immunised against JE AES in Uttar Pradesh,,14 May 2020,https://timesofindia.indiatimes.com/city/lucknow/over-11-lakh-immunised-against-je-aes-in-uttar-pradesh/articleshow/75730801.cms
Japanese encephalitis cases,Times of India,Two more cases of AES in Muzaffarpur,With two more children testing positive for acute encephalitis syndrome (AES) on Thursday| the number of affected kids undergoing treatment at Shri Krishna Medical College and Hospital (SKMCH)| Muzaffarpur| has touched six. Doctors| however| said all the six children were out of danger.,29 May 2020,https://timesofindia.indiatimes.com/city/patna/two-more-cases-of-aes-in-muzaffarpur/articleshow/76095393.cms
Japanese encephalitis cases,Times of India,Yogi Adityanath to launch water project for Bundelkhand,To put an end to scarcity of water in parched Bundelkhand region| chief minister Yogi Adityanath will launch the first phase of Jal Jivan Mission in Jhansi on Tuesday.,30 Jun 2020,https://timesofindia.indiatimes.com/city/lucknow/cm-to-launch-water-project-for-bkhand/articleshow/76699746.cms
Japanese encephalitis cases,Times of India,West Bengal asks hospitals to start immunization,,08 May 2020,https://timesofindia.indiatimes.com/city/kolkata/west-bengal-asks-hospitals-to-start-immunization/articleshow/75617889.cms
Japanese encephalitis cases,Times of India,Japanese Encephalitis cases on the decline in Assam,After having claimed 142 lives in Assam this year| cases of Japanese Encephalitis (JE) are finally on the decline.,11 Aug 2019,https://timesofindia.indiatimes.com/city/guwahati/japanese-encephalitis-cases-on-the-decline-in-assam/articleshow/70627892.cms
Japanese encephalitis cases,Times of India,11 more Covid-19 patients recovered in Bihar| CM asks people to maintain social distancing,,26 Apr 2020,https://timesofindia.indiatimes.com/city/patna/11-more-covid-19-patients-recovered-in-bihar-cm-asks-people-to-maintain-social-distancing/articleshow/75395273.cms
Japanese encephalitis cases,Times of India,UP government says JE| AES on decline| accuses Akhilesh Yadav of falsifying data,,07 Jan 2020,https://timesofindia.indiatimes.com/city/lucknow/up-government-says-je-aes-on-decline-accuses-akhilesh-yadav-of-falsifying-data/articleshow/73141002.cms
Japanese encephalitis cases,Times of India,Japanese Encephalitis: Situation grim in Assam| toll rises to 49,All districts in Assam| except Kokrajhar in western end of the state bordering West Bengal| are currently under the influence of Japanese Encephalitis (JE). The death toll due to JE has climbed to 49.,06 Jul 2019,https://timesofindia.indiatimes.com/city/guwahati/japanese-encephalitis-situation-grim-in-assam-toll-rises-to-49/articleshow/70104258.cms
Japanese encephalitis cases,Times of India,48 cases of acute encephalitis syndrome and five deaths reported in Bihar this year| CM asks officials to take necessary steps,Bihar CM Nitish Kumar on Saturday asked state government officials to take all necessary steps to save children from deadly disease acute encephalitis syndrome (AES) or Japanese encephalitis (JE).,16 May 2020,https://timesofindia.indiatimes.com/city/patna/48-cases-of-acute-encephalitis-syndrome-and-five-deaths-reported-in-bihar-this-year-cm-asks-officials-to-take-necessary-steps/articleshow/75779451.cms
